identifier,pos x,pos y,pos z,status
52479,-0.7360833,-0.7421466,-0.4665185,success
53273,-0.9823645,-0.7152588,-0.2024314,success
53283,-1.000794,-0.7025647,-0.1934811,success
53438,-1.15324,-0.7388316,-0.3674894,success
53447,-1.06296,-0.7183264,-0.5644293,success
53457,-1.001837,-0.7143023,-0.3976665,success
53458,-1.024261,-0.720464,-0.45704,success
53463,-0.977392,-0.7240619,-0.5106183,success
53467,-0.4794031,-0.7409137,-0.4807497,success
53468,-0.7733291,-0.7456263,-0.9840004,success
53473,-1.36842,-0.7280934,-0.4831254,success
53474,-1.009604,-0.7284431,-0.1330951,success
53476,-0.9890285,-0.722944,-0.1062839,success
53485,-0.4654976,-0.7480597,-0.7307557,success
53486,-0.9905377,-0.7192545,-0.3335382,success
53488,-1.297569,-0.7248345,-0.4635775,success
53491,-1.011558,-0.6810014,-0.1665786,success
53492,-1.171964,-0.7257689,-0.3645065,success
53495,-0.2041129,-0.8385062,-0.5420519,success
53500,-0.4464999,-0.7454102,-0.3134384,success
53505,-0.8851911,-0.7201054,-0.5640298,success
53506,-0.4478146,-0.7414463,-0.2818639,success
53507,-0.678417,-0.7323487,-0.4802247,success
53517,-0.8956299,-0.6822894,0.02685344,success
53524,-1.337319,-0.730035,-0.4619575,success
53527,-0.4974962,-0.7286967,-0.5533675,success
53531,-1.329929,-0.7140726,-0.4394209,success
53540,-0.9588127,-0.7553392,-1.354587,success
53542,-0.2778155,-0.6977149,-0.947962,success
53544,-0.9773692,-0.7468877,-1.182626,success
53546,-1.255374,-0.712576,-0.4084973,success
53548,-0.7924497,-0.7658457,-1.489546,success
53549,-0.8942171,-0.755686,-1.50446,success
53554,-1.186385,-0.6718525,-0.3204738,success
53556,-0.3944785,-0.7348549,-0.2006709,success
53558,-1.256215,-0.7368308,-0.9505155,success
53559,-1.088129,-0.714141,-0.1897785,success
53563,-0.4678267,-0.7597995,-0.4678671,success
53584,-0.6156139,-0.7758197,-0.9772983,success
53590,-0.9316536,-0.757979,-0.9394437,success
53591,-0.437172,-0.737507,-0.2843621,success
53600,-1.150857,-0.7128074,-0.5293155,success
53601,-1.045236,-0.7276021,-0.3959715,success
53602,-1.025964,-0.6752992,-0.2513745,success
53605,-1.371663,-0.7468252,-0.547408,success
53608,-1.343729,-0.7236269,-0.4733108,success
52523,-0.2452157,-0.7670058,-0.4678483,success
53569,-1.166864,-0.72519,-0.2841069,success
53611,-1.048004,-0.7602813,-0.5906711,success
53614,-0.960357,-0.7195548,-0.4383561,success
53617,-0.9229888,-0.7355238,-0.57498,success
53623,-0.8974761,-0.7472612,-0.5374858,success
53624,-0.9438886,-0.7280754,-0.5353594,success
53628,-0.8729678,-0.7435952,-0.3732411,success
53630,-0.9983343,-0.7282355,-0.3849587,success
53631,-0.9078925,-0.7723245,-0.4027937,success
53632,-1.025852,-0.6842973,-0.3989348,success
53645,-0.8109239,-0.7571575,-1.509532,success
53646,-1.138534,-0.790453,-0.4464375,success
53650,-0.441388,-0.7527422,-0.1370096,success
53659,0.1018235,-0.7671666,-0.8318626,success
53660,0.2421245,-0.7193026,-0.8131995,success
53662,-0.6968685,-0.7246104,-0.4569029,success
53664,-0.5528999,-0.7625986,-0.4933019,success
53666,-0.9630775,-0.7469041,-0.8508887,success
53668,-0.4405088,-0.7510964,-0.8943713,success
53676,-0.7856235,-0.7615973,-0.9828154,success
53681,-0.4585485,-0.7564152,-0.2665976,success
53682,-0.8705531,-0.7393024,-1.487477,success
53686,-0.4351493,-0.757549,-1.228757,success
53689,-1.044597,-0.7574703,-1.001429,success
53692,-1.131937,-0.750154,-0.9667971,success
53697,-0.4534268,-0.7640974,-1.245688,success
53698,-0.2758782,-0.6964542,-0.9077703,success
53700,-0.7191763,-0.7448484,-1.49548,success
53701,-1.203999,-0.7568632,-0.9932555,success
53702,-0.4567174,-0.7600377,-1.320041,success
53705,-0.6374085,-0.7427433,-1.465161,success
53727,-0.6968727,-0.7474352,-0.9883362,success
53730,-0.08284612,-0.7358815,-0.7240477,success
53740,0.09377489,-0.6332945,-0.4988616,success
53746,-0.8355395,-0.708764,-1.22022,success
53751,-0.2833187,-0.7475485,-0.4484606,success
53752,-0.8645967,-0.7362582,-0.9888756,success
53756,-0.9869903,-0.7639082,-1.028755,success
53757,-0.4843286,-0.7565483,-0.3896834,success
53759,-1.142993,-0.7514292,-0.9550923,success
53771,-1.361737,-0.7484269,-0.6437688,success
52446,-0.9849165,-0.7513839,-0.5858727,success
53794,-1.006081,-0.7683415,-0.3652534,success
53795,-0.1834759,-0.7286685,-0.9807431,success
53796,-0.6647895,-0.7486762,-1.476673,success
53799,-1.147002,-0.752584,-0.5678675,success
53817,-0.2227569,-0.6828855,-0.5260818,success
53823,-0.6192991,-0.7416145,-0.4825961,success
53824,-0.5960836,-0.7455652,-0.4625571,success
53825,0.01673815,-0.7326351,-0.3166378,success
53827,-0.6694883,-0.7346933,-0.9562363,success
53828,-0.4685359,-0.7274151,-0.3338413,success
53829,-0.9747006,-0.7557697,-0.870917,success
53831,-0.4513336,-0.7350578,-0.4526179,success
53837,-0.8216052,-0.7495708,-0.9701904,success
53840,-0.4846817,-0.7392817,-0.845391,success
53844,-0.5488934,-0.7476711,-0.9628147,success
53845,-0.2020777,-0.6871763,-0.512858,success
53848,-0.9860355,-0.7265179,-1.024844,success
53849,-0.9917983,-0.7443437,-1.502665,success
53852,-0.9239609,-0.7461019,-0.9660537,success
53855,-0.7363191,-0.7617142,-1.484045,success
53858,-0.1063677,-0.6545011,-0.7664363,success
53860,-0.0045553,-0.7007356,-0.8006989,success
53862,0.06850305,-0.7436106,-1.05297,success
53872,-0.4499813,-0.7482082,-0.393984,success
53874,-0.6905242,-0.7493957,0.03001368,success
53876,-1.159972,-0.7583291,-0.4787019,success
53879,-0.9608573,-0.7533265,-0.3021038,success
53887,-0.9756765,-0.7401831,-0.6191773,success
53921,0.1057523,-0.732976,-0.5910034,success
53935,-0.4936003,-0.7421991,-0.2778878,success
52652,-0.9751896,-0.6107545,-0.7715072,success
53964,-0.05427773,-0.689321,-1.123113,success
53966,0.1634273,-0.7022249,-0.8656572,success
53969,0.02711322,-0.7411663,-1.097525,success
53973,-0.7988469,-0.8296229,-0.5543398,success
53980,-0.4539888,-0.7389508,-0.1581402,success
53985,-0.8402988,-0.7574889,-0.5712745,success
53991,-0.2459974,-0.72403,-0.4866283,success
53995,-0.6563148,-0.7370365,0.02647966,success
53999,-1.010951,-0.7052555,-0.3384209,success
54002,-0.9620016,-0.7527661,-0.5117981,success
54004,-0.4435768,-0.7537215,-0.9004833,success
54016,-0.4291897,-0.7545996,-0.4957738,success
54017,-0.04133199,-0.7273219,-0.2961222,success
54018,-0.9316674,-0.8087487,-0.4752982,success
54023,-0.9528251,-0.7447318,-0.4719678,success
54031,-0.9733955,-0.7555127,-0.5962033,success
54036,-0.5182236,-0.7633812,-1.75985,success
54039,-0.4620824,-0.7232292,-0.1357025,success
54040,-0.9578786,-0.7408889,-0.6605901,success
54043,-1.267135,-0.7402383,-0.9765844,success
54049,-0.4292018,-0.7540393,-1.46937,success
54050,-0.01878345,-0.725957,-0.9825824,success
54060,0.08429725,-0.7072974,-0.4149781,success
54063,-0.4403141,-0.7492507,-0.08081132,success
54070,0.03036176,-0.5962837,-0.5585616,success
54074,-0.4527467,-0.7406816,-0.8205652,success
54094,0.2643835,-0.7383956,-0.8897374,success
54095,-0.5595382,-0.7368416,-1.672735,success
54099,0.01496945,-0.7278783,-0.526418,success
54100,-0.531736,-0.7069862,-0.9718773,success
54101,-0.5125982,-0.753607,-0.9372095,success
52580,-0.2087902,-0.6497455,-0.5238485,success
52841,-1.067701,-0.7466698,-0.5823895,success
52845,-0.9990018,-0.7030163,-0.305756,success
54122,-1.174177,-0.7457793,-0.402297,success
54146,-0.002219021,-0.5739527,-0.9272246,success
54147,-0.2796531,-0.7193341,-1.622404,success
54156,0.08442092,-0.5880215,-0.8954164,success
54157,-0.3101787,-0.7247687,-1.591259,success
54159,-0.3846682,-0.7231991,-1.638693,success
54164,0.05735014,-0.658581,-1.028388,success
54165,0.1900052,-0.6704581,-0.8815705,success
54166,0.1099209,-0.7211862,-1.099149,success
54173,-0.08770226,-0.6561537,-1.106477,success
54174,-0.4112208,-0.7497305,-1.635061,success
54179,-0.8435084,-0.7579337,-0.3845439,success
54182,0.1044425,-0.6407904,-0.361016,success
54184,0.03878218,-0.6638384,-0.459891,success
54185,-0.9311029,-0.7338533,-0.5244984,success
54187,-0.8881802,-0.7444642,-0.5465583,success
54191,-0.9030718,-0.7430888,-0.5640147,success
54194,-0.9287509,-0.7512994,-0.5302179,success
54195,-0.9079797,-0.7612146,-0.5083836,success
54199,-0.8943998,-0.7436911,-0.3931996,success
54201,-0.03772567,-0.6706825,-0.2657893,success
54203,-0.9650263,-0.7522115,-0.4127381,success
54217,0.06737864,-0.750479,-0.5171887,success
54228,-0.6223292,-0.7340536,0.02725285,success
54231,-0.3748466,-0.7025592,-1.641018,success
54236,0.04702798,-0.5802646,-0.8348083,success
54243,-0.3260592,-0.7291,-1.557323,success
54250,-0.9483765,-0.7714164,-1.011306,success
54254,-0.8630232,-0.7557109,-0.5934004,success
54260,0.1519205,-0.6900841,-0.7603425,success
54265,-0.4322857,-0.7609125,-0.3471955,success
54266,-0.5415194,-0.7612662,-0.4736684,success
54267,-1.010188,-0.7105436,-0.9195232,success
54273,-0.5621781,-0.7678927,0.02250493,success
54298,0.1512786,-0.6134833,-0.398585,success
54299,-0.7325231,-0.7204254,-1.397456,success
52744,-0.5268175,-0.7023402,-1.148862,success
54136,-1.043772,-0.7625983,-0.3950465,success
54151,-0.5744537,-0.6969523,-1.821484,success
54188,-1.120115,-0.7689138,-0.3599356,success
54218,-0.9377901,-0.7725997,-0.6002291,success
54226,-0.9394469,-0.7894352,-0.745594,success
54251,-1.282992,-0.7418674,-0.9502491,success
54255,-0.9993551,-0.7146716,-1.647914,success
54264,-0.9747816,-0.7536015,-0.9093108,success
54294,-0.6223355,-0.7015604,-1.841384,success
54313,-1.130473,-0.8060558,-1.012716,success
54344,0.2144096,-0.5952427,-0.9094474,success
54350,0.2050773,-0.5968207,-0.8841336,success
54363,0.04080095,-0.5098796,-0.5525233,success
54364,0.05286264,-0.6256722,-0.8241799,success
54366,0.1008848,-0.6945919,-0.80987,success
54372,-0.04228146,-0.7314859,-0.8652947,success
54378,-0.2715068,-0.7348498,-0.4579154,success
54381,-0.4877663,-0.742438,-1.005746,success
54383,0.04023846,-0.7372501,-0.5458977,success
54387,0.136759,-0.6461638,-0.4528652,success
54388,-0.0433218,-0.7405862,-0.8759519,success
54398,0.05087678,-0.6157157,-1.046805,success
54455,-0.4916103,-0.7222845,-0.2825766,success
54505,0.03704332,-0.7079822,-0.2972645,success
52980,-0.6102273,-0.6695582,-0.4216177,success
54341,-0.2434152,-0.7715683,-1.994968,success
54345,-0.2895833,-0.7436169,-1.880518,success
54347,-0.08304508,-0.73864,-1.622918,success
54351,-0.3346477,-0.7010078,-1.766467,success
54352,-0.3140783,-0.705031,-1.713838,success
54355,-0.3092972,-0.6807904,-1.623158,success
54371,-0.8223104,-0.7828391,-0.4760803,success
54376,-0.9640079,-0.7164331,-0.96622,success
54394,-0.2965345,-0.7572014,-1.658603,success
54396,-0.442888,-0.7376238,-1.871619,success
54401,-0.4020546,-0.714368,-1.872102,success
54406,0.02086143,-0.7601424,-1.663785,success
54407,-0.009372965,-0.7616772,-1.719899,success
54413,-0.9634003,-0.7553234,-0.4935802,success
54417,-0.8707836,-0.7405133,-0.5802136,success
54433,-0.8950869,-0.7092843,-0.920941,success
54440,-0.9843169,-0.7384387,-1.77981,success
54482,-1.004682,-0.7667889,-1.569282,success
54495,-1.275093,-0.7425561,-1.000041,success
54569,0.07821298,-0.4862189,-0.5386373,success
54576,0.02684265,-0.6473905,-0.2564128,success
54603,0.09827822,-0.6557251,-0.3836074,success
54604,-0.3089037,-0.7712411,-0.4770206,success
54617,0.08775097,-0.6450863,-0.3127701,success
54621,0.04315232,-0.7630571,-0.2943992,success
54627,0.0731982,-0.6704994,-0.2871536,success
54640,0.1788367,-0.5711902,-0.9568726,success
54655,-0.244594,-0.7818685,-0.4626262,success
54656,-0.4037268,-0.7583438,-0.512338,success
54657,-0.4250103,-0.7450796,-0.2897203,success
54662,-0.4820852,-0.7470356,-0.06435335,success
54663,-0.5382264,-0.6875508,0.009765983,success
54520,-0.06684045,-0.7539579,-1.827766,success
54522,0.1900518,-0.618019,-1.093708,success
54546,0.2586793,-0.5702277,-0.9722739,success
54562,0.1818677,-0.6036941,-0.940074,success
54597,-0.4804756,-0.8999975,-0.5377563,success
54601,-0.4803486,-0.7446579,-0.4912317,success
54602,-0.3124735,-0.8042726,-0.5190005,success
54512,0.02429043,-0.7686207,-1.875448,success
54532,-0.3469518,-0.7528322,-1.807886,success
54545,-0.4823469,-0.7052423,-2.227611,success
54557,-0.5141907,-0.7585106,-2.279773,success
54689,-0.4011942,-0.8015491,0.01907444,success
54713,-0.4384173,-0.7948443,0.04226285,success
54736,0.2165006,-0.682611,-0.3123572,success
54749,0.09227759,-0.5269343,-0.5755284,success
54687,0.2802858,-0.6052893,-0.94379,success
54714,0.3550608,-0.6341118,-1.118198,success
54920,-0.2194835,-0.1492786,-0.4906662,success
54623,-1.097838,-0.7615965,-1.523497,success
54699,0.1091814,-0.6943577,-1.068614,success
54896,0.02078806,-0.7275096,-0.1721937,success
54899,0.03453838,-0.6628194,-0.2431272,success
54912,0.1369749,-0.6331872,-0.2705105,success
55040,-0.2126199,-0.004462972,-0.2767517,success
54702,-0.08858791,-0.7354428,-1.749961,success
54715,-0.1129429,-0.8040394,-2.129053,success
54728,-0.1784275,-0.7230958,-2.061773,success
54748,-0.5706648,-0.8406809,-2.127725,success
54753,-0.5607955,-0.7752934,-1.819133,success
54869,-0.0853709,-0.3987137,-1.147425,success
54287,-0.8107726,-0.7591646,-1.512946,success
54822,-0.3644218,-0.9171275,-1.770872,success
54882,-0.03359199,-0.5090662,-0.8708022,success
54938,0.2840443,-0.4841084,-1.042913,success
54948,0.1472339,-0.6003698,-0.5576873,success
54399,-0.3155327,-0.7867659,-1.899429,success
54871,-0.09716004,-0.6356142,-1.847653,success
54876,-0.218676,-0.7097134,-1.694041,success
54921,-0.2374317,-0.6899917,-2.216653,success
54922,-0.1191191,-0.7108039,-2.155949,success
54924,-0.3845608,-0.7100792,-2.554202,success
54999,-0.1100241,-0.6963445,-2.053891,success
55047,-0.4730178,-0.5768837,-1.510665,success
55078,-0.5695603,-0.6916714,-1.682553,success
55256,-0.1607713,-0.03442454,-0.2682776,success
54928,-1.03303,-0.7307927,-0.4427821,success
55043,-0.4204812,-0.5990961,-2.44007,success
55049,-0.4410706,-0.6203481,-2.465245,success
55050,-0.3958873,-0.6421086,-2.410492,success
55071,0.1950786,-0.5094942,-0.9740576,success
55088,-0.009565264,-0.6413154,-2.017397,success
55125,-0.5122063,-0.7117288,-0.9802314,success
55212,-0.1796153,-0.1702655,-0.6022756,success
55230,-0.9212267,-0.7175463,-0.4377694,success
55330,-0.4050362,-0.5506611,-1.701061,success
55472,-0.9579298,-0.7427001,-0.9838604,success
55529,-0.8826234,-0.7182875,-0.3646122,success
55535,-0.9265842,-0.6558247,-0.4479341,success
55539,-0.1383833,-0.0214408,-0.3018613,success
55541,-1.004224,-0.7456423,-0.4886438,success
55542,-0.9696485,-0.7343397,-0.5031991,success
55556,-1.007136,-0.686184,-0.9440765,success
55603,-0.9844363,-0.7722828,-0.9752796,success
55675,-0.9736314,-0.744397,-0.5375842,success
55693,-1.007568,-0.7489464,-0.4699592,success
55753,-0.1423659,-0.1888808,-0.5216495,success
54870,-0.08630858,-0.4648666,-1.500534,success
54953,-0.4272777,-0.7656201,-0.3874752,success
54983,-0.2756714,-0.7245836,-0.4900959,success
55131,-0.04502939,-0.6654258,-0.5036243,success
55208,-0.02337541,-0.4609519,-1.57526,success
55229,0.1371024,-0.6541629,-0.6625576,success
55277,-0.03972274,-0.665153,-1.515588,success
55369,-0.03305428,-0.3853665,-1.550064,success
55384,-0.3371505,-0.6937316,-1.793955,success
55401,-0.4832003,-0.6851119,-0.4282366,success
55405,-0.4252735,-0.7546535,-0.4984187,success
55408,0.03933975,-0.5024922,-0.5504817,success
55409,-0.1028527,-0.5630804,-0.09190857,success
55426,0.2096134,-0.6995309,-0.7414694,success
55439,0.04110597,-0.6479183,-0.277979,success
55452,-0.0374919,-0.5788601,-0.1131421,success
55497,0.1102189,-0.5843496,-0.6894007,success
55553,-0.4467748,-0.7347183,0.01534122,success
55562,-0.02748168,-0.6911538,-0.6155041,success
55572,0.06406885,-0.6692504,-0.7831712,success
55579,0.1010491,-0.5624021,-1.02792,success
55594,-0.4864169,-0.7242783,-0.4750932,success
55606,-0.1100675,-0.7057982,-0.7141955,success
55635,0.1590624,-0.6841906,-0.8440495,success
55695,-0.03040938,-0.6740505,-0.05811691,success
55697,-0.0002843291,-0.5970634,-0.1022812,success
55704,-0.1620439,-0.6133313,-0.5416421,success
55707,0.230914,-0.5483407,-0.2190644,success
55718,0.09419885,-0.4639454,-0.872309,success
55733,-0.001698866,-0.5719076,-0.1001011,success
55769,-0.5525548,-0.7697293,-0.4934564,success
55804,-0.2058197,-0.7325409,-0.507972,success
55839,0.1084417,-0.001825154,-0.3640751,success
55852,0.07412419,-0.5927747,-0.06232077,success
55863,0.09589602,-0.5249084,-0.09832969,success
55884,0.04588809,-0.5419564,-0.5864975,success
55885,-0.9183658,-0.720313,-0.4205692,success
55894,0.1126394,-0.5553911,-0.146192,success
55895,0.05148854,-0.5126868,-0.1068049,success
55898,-0.4898181,-0.7236454,-0.9740865,success
55901,-0.08117317,-0.6836692,0.01428235,success
55905,-0.003709257,-0.6843749,-0.2515349,success
55911,-0.5013957,-0.7166578,0.04812646,success
55918,-0.4955985,-0.6706965,0.04873443,success
55919,-0.0475444,-0.6723414,-0.004570007,success
55929,-0.002478585,-0.1088113,-0.8543547,success
55937,-0.7178503,-0.7125778,-0.4643854,success
55978,-0.3844284,-0.7789637,-0.9483764,success
56011,-0.9354597,-0.6792361,-0.5304928,success
56109,-0.4492367,-0.7353204,-0.2498613,success
56120,0.09378959,0.01700489,-0.355606,success
54967,-0.4610265,-0.7511556,-0.2934046,success
55246,-0.02832444,-0.6550645,-0.1111261,success
55259,-0.006936729,-0.6874031,-0.2724591,success
55266,0.2035693,-0.5667567,-0.2470603,success
55273,-0.02882184,-0.6902425,-0.1133762,success
55449,0.168156,-0.8941609,-2.096405,success
55450,-0.1902326,-0.8110917,-2.34397,success
55463,-0.03583103,-0.6762503,-0.08973217,success
55643,-0.7980871,-0.771499,-1.312568,success
55689,-0.03422321,-0.09099869,-0.2495011,success
55841,-0.07333039,-0.1702535,-1.161796,success
55870,-0.09771252,-0.6430112,-1.085187,success
55875,0.3986322,-0.6133247,-0.2641845,success
55876,0.4077718,-0.5819654,-0.1951659,success
55880,0.4649134,-0.6240817,-0.2413186,success
55887,-0.3494108,-0.7903088,-1.62555,success
55893,0.1439445,-0.6125206,-0.2590846,success
55969,0.5981976,-0.5660111,-0.3290566,success
55970,0.1766375,-0.6159095,-0.880046,success
55976,-0.7354712,-0.7046096,-1.378403,success
55984,-0.02196005,-0.7731621,-0.006813824,success
56015,0.01762559,-0.6518775,-0.005534828,success
56016,-0.02053073,-0.5629109,-0.1895034,success
56025,-0.1241905,-0.02824318,-0.7942494,success
56036,0.05797695,-0.571334,-0.03758454,success
56037,0.1175493,-0.6137431,-0.2867364,success
56046,0.1690907,0.001869619,-0.3312617,success
56049,0.1958435,-0.5696591,-0.207027,success
56053,-0.02234653,-0.7175741,-0.9806445,success
56054,0.04389143,-0.6358144,-0.3260717,success
56055,-0.1299428,-0.625577,-0.7664587,success
56063,-0.2109233,-0.716052,-0.5068812,success
56069,-0.05286615,-0.6425207,-0.1531646,success
56078,0.09319918,-0.535603,-0.1858696,success
56079,0.02213205,-0.7080604,0.03882867,success
56084,-1.012772,-0.6502998,-0.9049357,success
56088,0.2249681,-0.5006073,-0.1550443,success
56094,0.1757483,-0.5972672,-0.5486025,success
56097,0.1413633,-0.6068481,-0.2117333,success
56099,0.1890084,-0.5064712,-0.9538689,success
56178,-0.00613825,0.07376681,-0.3895198,success
56196,0.2472065,0.002319053,-0.4276329,success
56198,0.1769132,0.02453241,-0.3882691,success
56233,0.0009655207,-0.6282834,-0.2496162,success
56248,-0.7631176,-0.6753491,-0.9404551,success
56258,-0.9274219,-0.7163717,-0.5662615,success
56263,-0.6262848,-0.5464671,-0.2723637,success
56275,0.1127355,-0.2245411,-0.2584401,success
56287,-0.0512778,-0.6745053,-0.1221712,success
54966,-0.4056953,-0.7931339,-0.233991,success
55849,0.1031234,-0.6937766,-2.194743,success
55922,-0.4282649,-0.3653909,-2.06897,success
55923,-0.3586799,-0.3491302,-1.995327,success
55926,-0.2100294,-0.3934159,-2.107667,success
55938,-0.1179601,-0.4322156,-2.190005,success
56019,-0.6263047,-0.7612193,-1.984755,success
